Welcome!,inversion,staff,1698,1555,Harshit Ahluwalia,contributor,6,5,
Albumentations,Vladimir Iglovikov,grandmaster,336,283,Jacek Poplawski,expert,410,363,
1st Place Solution with Code,b.e.s.,grandmaster,38,33,Honour,novice,1,1,
Will the competition time be extended?,huangjinlei,novice,1,0,Yassine Alouini,expert,197,170,
Is there a connection free way of training your model on GCP?,Nazim Girach,contributor,61,55,Moshel,expert,400,355,
Ways to  transfer dataset to google cloud bucket without download,Rajath S,novice,8,5,Vadepals,novice,3,3,
ML Insights Course: Model Summary Graphics,DanB,staff,534,498,Will Scott,contributor,16,16,
How can I improve my model?,Matheus Frota,contributor,9,4,Ajay Shewale,contributor,49,47,
nan values in coverage class - data changed?,George,novice,13,11,Anvar Kodirov,expert,87,83,
Treating categorical binary variables,Anurag Verma,contributor,24,17,Ashwin Suresh,contributor,10,10,
Various reference to solve high cardinality,YouHan Lee,expert,310,284,YouHan Lee,expert,310,284,
Looking for a team,Vignesh Kumar S,novice,3,2,prabhu,novice,7,6,
Let's share our ideas: my solution,Holar,expert,25,21,Olamide,contributor,13,12,
Feature description,Philip Ittmann,novice,1,0,Merishna Singh Suwal,contributor,9,7,
Find team,Glaucis,contributor,22,21,Varunshen,novice,2,2,
PyCharm Installation taking forever,MichaelKollo,novice,1,0,Tehnar,contributor,1,1,
How important is statistics in data science?,Ashwani Singh,contributor,3,1,April Liu,contributor,65,47,
Welcome!,inversion,staff,1698,1555,Allen,expert,106,95,
Albumentations,Vladimir Iglovikov,grandmaster,336,283,William Green,expert,356,340,
1st Place Solution with Code,b.e.s.,grandmaster,38,33,Gael Blanchard,novice,1,1,
Classifying non-zero customers, then running a regression,James Shepherd,expert,47,45,Alexander Firsov,expert,187,171,
Test.csv total rows is not the same as required in submission,Mr Loke,contributor,67,55,Krishna Kammaje,novice,8,7,
Ways to  transfer dataset to google cloud bucket without download,Rajath S,novice,8,5,Rajath S,novice,8,5,
ML Insights Course: Model Summary Graphics,DanB,staff,534,498,ColinMorris,staff,221,214,
"Cancel commit" of previous version cancels current commit,Andy Harless,master,1113,1012,Ian Catindig,staff,291,289,
nan values in coverage class - data changed?,George,novice,13,11,George,novice,13,11,
Treating categorical binary variables,Anurag Verma,contributor,24,17,Ashwin Suresh,contributor,10,10,
Any prediction we can make of this dataset?,Lisliane Zanette,novice,2,0,Rafael Gimenes,novice,3,3,
Various reference to solve high cardinality,YouHan Lee,expert,310,284,YouHan Lee,expert,310,284,
Our approach to stacking + some questions [0.840 -> 0.847],Jakub Czakon,expert,351,332,Heng CherKeng,grandmaster,1892,1650,
Let's share our ideas: my solution,Holar,expert,25,21,goodyduru,novice,4,4,
kaggle.competitions module not found,PreetiGupta,novice,1,0,Hyun woo kim,expert,378,347,
Find team,Glaucis,contributor,22,21,Wally Ali,novice,1,1,
How important is statistics in data science?,Ashwani Singh,contributor,3,1,sagar,novice,2,2,
Welcome!,inversion,staff,1698,1555,Tim Joseph,master,270,260,
Albumentations,Vladimir Iglovikov,grandmaster,336,283,ZJC,contributor,13,12,
1st Place Solution with Code,b.e.s.,grandmaster,38,33,Raviteja Bodla,contributor,1,1,
Classifying non-zero customers, then running a regression,James Shepherd,expert,47,45,Konrad Banachewicz,master,952,909,
Test.csv total rows is not the same as required in submission,Mr Loke,contributor,67,55,Mr Loke,contributor,67,55,
ML Insights Course: Model Summary Graphics,DanB,staff,534,498,P.Herruzo,novice,3,3,
nan values in coverage class - data changed?,George,novice,13,11,momi64,novice,8,8,
Treating categorical binary variables,Anurag Verma,contributor,24,17,Luca Basanisi,expert,328,310,
Any prediction we can make of this dataset?,Lisliane Zanette,novice,2,0,Federico Peccia,contributor,32,25,
Various reference to solve high cardinality,YouHan Lee,expert,310,284,Neo Zhao,contributor,87,84,
Our approach to stacking + some questions [0.840 -> 0.847],Jakub Czakon,expert,351,332,Mark Worrall,expert,178,164,
Let's share our ideas: my solution,Holar,expert,25,21,adeola,novice,4,4,
If I am not living in the USA, how can I get a phone number getting verified ?,winsen,novice,4,3,winsen,novice,4,3,
Find team,Glaucis,contributor,22,21,kalpana dontha,novice,9,9,
Is it a good time to start using JULIA?,Pablo Luna,contributor,9,5,GrazR,novice,15,13,
How important is statistics in data science?,Ashwani Singh,contributor,3,1,Mehul Gupta,contributor,100,57,
Welcome!,inversion,staff,1698,1555,Tim Joseph,master,270,260,
Albumentations,Vladimir Iglovikov,grandmaster,336,283,Bac Nguyen,master,104,97,
1st Place Solution with Code,b.e.s.,grandmaster,38,33,amedama,contributor,1,1,
Local Test data independent of Training data?,PeterSorensen,expert,73,68,waskita adijarto,contributor,23,22,
Classifying non-zero customers, then running a regression,James Shepherd,expert,47,45,DuraQ,novice,7,7,
Test.csv total rows is not the same as required in submission,Mr Loke,contributor,67,55,Macondo,novice,3,2,
ML Insights Course: Model Summary Graphics,DanB,staff,534,498,Junaid,novice,4,4,
nan values in coverage class - data changed?,George,novice,13,11,Adam Hart,contributor,32,28,
Treating Binary Categorical variable,Anurag Verma,contributor,24,17,Mathan,contributor,62,59,
Python Only?,Jason Moore,novice,2,1,William Cukierski,staff,2191,1960,
Our approach to stacking + some questions [0.840 -> 0.847],Jakub Czakon,expert,351,332,MPWARE,master,111,107,
Let's share our ideas: my solution,Holar,expert,25,21,Ismaila Hassan,contributor,1,1,
If I am not living in the USA, how can I get a phone number getting verified ?,winsen,novice,4,3,winsen,novice,4,3,
Find team,Glaucis,contributor,22,21,Arun Chandrasekar,novice,9,9,
Is it a good time to start using JULIA?,Pablo Luna,contributor,9,5,Simon Bajew,expert,153,146,
Multilabelbinarizer, how does it actually work ?,Rachan,contributor,37,26,Andrea Vazquez-Ingelmo,contributor,6,6,
Welcome!,inversion,staff,1698,1555,Leigh,expert,37,34,
Albumentations,Vladimir Iglovikov,grandmaster,336,283,Steven Yin,novice,31,31,
1st Place Solution with Code,b.e.s.,grandmaster,38,33,Pegasis0,contributor,1,1,
Splitting series into columns,Muralish,contributor,21,15,Simon Bajew,expert,153,146,
Local Test data independent of Training data?,PeterSorensen,expert,73,68,PeterSorensen,expert,73,68,
Classifying non-zero customers, then running a regression,James Shepherd,expert,47,45,Dan Cripe,expert,59,49,
getting error in plot_grid,sugianto,novice,12,8,Ajay Shewale,contributor,49,47,
ML Insights Course: Model Summary Graphics,DanB,staff,534,498,AgernehD,novice,1,1,
Public LB page unresponsive,Robert,expert,153,125,Tim Joseph,master,270,260,
submission error,varsha sathya,contributor,12,7,Nasir Islam Sujan,expert,100,100,
Do the datasets has a hash code,Thomas.Yang,novice,2,1,Thomas.Yang,novice,2,1,
Python Only?,Jason Moore,novice,2,1,jontix,grandmaster,1,1,
Our approach to stacking + some questions [0.840 -> 0.847],Jakub Czakon,expert,351,332,Thundo,expert,103,99,
Let's share our ideas: my solution,Holar,expert,25,21,Vangelis Oden,novice,3,3,
If I am not living in the USA, how can I get a phone number getting verified ?,winsen,novice,4,3,Ian Catindig,staff,291,289,
Find team,Glaucis,contributor,22,21,zhongcy,novice,1,1,
Missing ProductID and CustomerID?,Marlesson,contributor,9,7,Andre Sionek,expert,114,107,
Time based experiment on log of sum or sum of log,olivier,grandmaster,1373,1318,Craig Armstrong,contributor,39,35,
It's easier to lower RMSE, but it's much harder for the predictions to make sense,Mithrillion,expert,86,82,Allen,expert,106,95,
Albumentations,Vladimir Iglovikov,grandmaster,336,283,William Green,expert,356,340,
1st Place Solution with Code,b.e.s.,grandmaster,38,33,zyj1113,novice,7,7,
Emails categorization,Sanket Fajage,novice,1,0,Brian Ray,novice,2,1,
is it a true data set (real data) or artifically created data?,Michael-D,novice,1,0,Aditya Soni,expert,827,809,
How to design your decoders?,Validation,novice,54,48,Eduardo Rocha de Andrade,expert,230,222,
getting error in plot_grid,sugianto,novice,12,8,sugianto,novice,12,8,
ML Insights Course: Model Summary Graphics,DanB,staff,534,498,Sunu Daniel,novice,4,4,
Will our models be useful?,S D,novice,100,97,Adams,expert,169,148,
Need Guidance to increase lower back pain data set,Mittal Desai,novice,1,0,Harsh Sikka,novice,1,1,
How to measure a foreign country's interest in American culture,jbjaxxon,novice,2,1,Chinmay Upadhye,contributor,16,12,
Python Only?,Jason Moore,novice,2,1,amrrs,master,363,355,
Our approach to stacking + some questions [0.840 -> 0.847],Jakub Czakon,expert,351,332,TPloveYXT520,expert,113,101,
How to import my own script,GuanjieHuang,novice,4,3,Franz Hell,contributor,3,3,
If I am not living in the USA, how can I get a phone number getting verified ?,winsen,novice,4,3,winsen,novice,4,3,
Find team,Glaucis,contributor,22,21,Santosh Kumar,novice,23,17,
Missing ProductID and CustomerID?,Marlesson,contributor,9,7,Andre Sionek,expert,114,107,
Time based experiment on log of sum or sum of log,olivier,grandmaster,1373,1318,Sergei Fironov,master,57,51,
It's easier to lower RMSE, but it's much harder for the predictions to make sense,Mithrillion,expert,86,82,Dmitriy Guller,master,373,368,
Albumentations,Vladimir Iglovikov,grandmaster,336,283,Brian,novice,243,236,
1st Place Solution with Code,b.e.s.,grandmaster,38,33,shanmugarajad,contributor,3,3,
why U-net did not learn anything,shiwei,contributor,45,41,momi64,novice,8,8,
How to apply  Lovász hinge loss in Pytorch,Gary,master,222,215,Mikhail Karchevskiy,expert,39,35,
is it a true data set (real data) or artifically created data?,Michael-D,novice,1,0,Dominic Ligot,contributor,1,1,
How to design your decoders?,Validation,novice,54,48,Gary,master,222,215,
Strange test images thread (updating),A.L.,master,304,264,Heng CherKeng,grandmaster,1892,1650,
Multiclass classification with keras(Tensorflow) Deep Learnin g,Shivam Kumar,novice,18,17,Keshan Sodimana,contributor,7,6,
Will our models be useful?,S D,novice,100,97,Dmitriy Guller,master,373,368,
Need Guidance to increase lower back pain data set,Mittal Desai,novice,1,0,francissaah,novice,1,1,
TrainSet no existe al crear un nuevo Kernel,coroscop,contributor,3,2,Bernardo,novice,1,1,
Tuning labels for stage 2?,Anastasia Karpovich,expert,5,3,Pallavi,novice,16,16,
How to import my own script,GuanjieHuang,novice,4,3,Franz Hell,contributor,3,3,
Find team,Glaucis,contributor,22,21,Roberto Torrez,contributor,1,1,
Missing ProductID and CustomerID?,Marlesson,contributor,9,7,Daniel Falbel,novice,2,2,
Time based experiment on log of sum or sum of log,olivier,grandmaster,1373,1318,Dimosthenis Karaflos,expert,142,129,
Kaggler Italiani,Huevos,novice,2,1,Francesco Rinarelli,contributor,1,1,
Albumentations,Vladimir Iglovikov,grandmaster,336,283,To Train Them Is My Cause,master,102,93,
1st Place Solution with Code,b.e.s.,grandmaster,38,33,Michael Tam,contributor,52,46,
Regression,akshatp,contributor,145,90,MsdSrk,contributor,10,9,
LB =1,Omid Safarzadeh,contributor,36,30,Paulo Pinto,master,180,163,
How to apply  Lovász hinge loss in Pytorch,Gary,master,222,215,YIANG ZHENG,expert,47,46,
Dear Lavanya Gupta.. This is really a nice data set for study. Thanks for sharing it.,Ramanathan ,novice,9,8,Lavanya Gupta,contributor,38,38,
How to design your decoders?,Validation,novice,54,48,A.L.,master,304,264,
Strange test images thread (updating),A.L.,master,304,264,Licheng Zhang,expert,43,35,
Multiclass classification with keras(Tensorflow) Deep Learnin g,Shivam Kumar,novice,18,17,Tony Lee,contributor,13,13,
Will our models be useful?,S D,novice,100,97,desk165,expert,10,10,
Kernel OS error - importing lightgbm library,Claudio Di Federico,contributor,3,2,Vincent Roseberry,staff,46,44,
Gallery for Interesting Insights using techniques from ML Insights Course,DanB,staff,534,498,LazyLearner,expert,40,37,
Tuning labels for stage 2?,Anastasia Karpovich,expert,5,3,Anastasia Karpovich,expert,5,3,
Salt Jigsaw Puzzles,Vicens Gaitan,master,34,27,Heng CherKeng,grandmaster,1892,1650,
Find team,Glaucis,contributor,22,21,VankXu,novice,1,1,
Trouble Extracting HTML Table Using Rvest ,Kito Patterson,novice,7,3,Kito Patterson,novice,7,3,
Time based experiment on log of sum or sum of log,olivier,grandmaster,1373,1318,Ahmet Erdem,master,210,189,
Prevent people from cheating ?,Clement,contributor,7,5,OncuKayalar,expert,18,16,
Albumentations,Vladimir Iglovikov,grandmaster,336,283,ALOK PRATAP,expert,144,141,
1st Place Solution with Code,b.e.s.,grandmaster,38,33,Mark Khaimov,novice,1,1,
bigrquery package,argiriskala,novice,2,0,Ian Catindig,staff,291,289,
Statistics,akshatp,contributor,145,90,Simon Bajew,expert,153,146,
LB =1,Omid Safarzadeh,contributor,36,30,waskita adijarto,contributor,23,22,
How to apply  Lovász hinge loss in Pytorch,Gary,master,222,215,Tommao,contributor,33,32,
Dear Lavanya Gupta.. This is really a nice data set for study. Thanks for sharing it.,Ramanathan ,novice,9,8,sujan sivaji,novice,2,2,
Wrong rating for entry 10472 	,PhaniKiranSiddineni,novice,5,3,Lavanya Gupta,contributor,38,38,
Comparison of different squeeze and excitation modules,Bilal ML,expert,111,60,Ursus,contributor,5,5,
Proper way to work with dataset?,Mitchell Kosier,novice,4,3,Ajay Shewale,contributor,49,47,
Will our models be useful?,S D,novice,100,97,MichaelP,master,220,208,
Kernel OS error - importing lightgbm library,Claudio Di Federico,contributor,3,2,Vincent Roseberry,staff,46,44,
Gallery for Interesting Insights using techniques from ML Insights Course,DanB,staff,534,498,parvij,contributor,46,39,
Tuning labels for stage 2?,Anastasia Karpovich,expert,5,3,Glaucis,contributor,22,21,
Salt Jigsaw Puzzles,Vicens Gaitan,master,34,27,Heng CherKeng,grandmaster,1892,1650,
Find team,Glaucis,contributor,22,21,Yakin,contributor,41,32,
visitId vs visitStartTime,yulia,contributor,123,113,Alexander Firsov,expert,187,171,
Time based experiment on log of sum or sum of log,olivier,grandmaster,1373,1318,olivier,grandmaster,1373,1318,
Prevent people from cheating ?,Clement,contributor,7,5,Nick,expert,115,111,
Albumentations,Vladimir Iglovikov,grandmaster,336,283,Stéphane Couvreur,contributor,21,21,
1st Place Solution with Code,b.e.s.,grandmaster,38,33,cpmdata,contributor,1,1,
bigrquery package,argiriskala,novice,2,0,Megan Risdal,expert,1312,944,
How do you restart an exercise on a kernel?,Fangfang Guo,novice,4,1,Ravi Varma,novice,3,3,
Statistics,akshatp,contributor,145,90,Mitchell O'Brien,expert,140,135,
How to apply  Lovász hinge loss in Pytorch,Gary,master,222,215,ATAG !!,contributor,64,63,
best single model ? lgb and nn ,HanLi,novice,11,9,mgchbot,grandmaster,13,11,
Wrong rating for entry 10472 	,PhaniKiranSiddineni,novice,5,3,Aamir Bin Afzal,novice,1,1,
Comparison of different squeeze and excitation modules,Bilal ML,expert,111,60,Eduardo Rocha de Andrade,expert,230,222,
Proper way to work with dataset?,Mitchell Kosier,novice,4,3,Raj,contributor,51,44,
Will our models be useful?,S D,novice,100,97,Jerome Vallet,expert,37,35,
Kernel OS error - importing lightgbm library,Claudio Di Federico,contributor,3,2,Nitin Patil,novice,2,2,
Gallery for Interesting Insights using techniques from ML Insights Course,DanB,staff,534,498,zhacker,contributor,13,13,
Salt Jigsaw Puzzles,Vicens Gaitan,master,34,27,Giba,grandmaster,606,573,
Find team,Glaucis,contributor,22,21,Ohiri Emeka,novice,1,1,
Pre trained networks bug,Vinicius Teixeira,novice,1,0,A.L.,master,304,264,
Time based experiment on log of sum or sum of log,olivier,grandmaster,1373,1318,Nick,expert,115,111,
Prevent people from cheating ?,Clement,contributor,7,5,William Cukierski,staff,2191,1960,
Albumentations,Vladimir Iglovikov,grandmaster,336,283,DHTT,contributor,23,22,
1st Place Solution with Code,b.e.s.,grandmaster,38,33,Antonina Belousova,contributor,1,1,
C#/ML.NET team anybody?,Jaromír Svoboda,novice,3,1,Janusz Noszczyński,novice,2,1,
bigrquery package,argiriskala,novice,2,0,R3n3,novice,2,1,
Sorting kernels by public score is broken ?,FabienDaniel,expert,325,294,Ahmet Erdem,master,210,189,
Statistics,akshatp,contributor,145,90,RaviT,novice,48,48,
Sum of Logs mystery - higher spending on Public LB ?,olivier,grandmaster,1373,1318,MrOoijer,master,128,123,
best single model ? lgb and nn ,HanLi,novice,11,9,HanLi,novice,11,9,
Comparison of different squeeze and excitation modules,Bilal ML,expert,111,60,Gary,master,222,215,
Proper way to work with dataset?,Mitchell Kosier,novice,4,3,Mitchell Kosier,novice,4,3,
Will our models be useful?,S D,novice,100,97,nlgn,master,219,213,
Gallery for Interesting Insights using techniques from ML Insights Course,DanB,staff,534,498,Saleh Ahmad ,novice,2,2,
Salt Jigsaw Puzzles,Vicens Gaitan,master,34,27,Heng CherKeng,grandmaster,1892,1650,
Find team,Glaucis,contributor,22,21,Danni Xiangmiao,novice,2,2,
Question on Padding,pete,novice,225,204,GeSnow,expert,68,63,
Time based experiment on log of sum or sum of log,olivier,grandmaster,1373,1318,CoreyLevinson,master,641,611,
