{'content': '这个东西确实好，下次还买', 'productId': '37603225476'}
{'content': '质量非常好，与卖家描述的完全一致，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购', 'productId': '11992630247'}
{'content': '黑木耳泡出来大大的一朵，炒出来味道鲜美，口感不错，吃完继续购买！', 'productId': '11992630247'}
{'content': '木耳很容易泡开，很新鲜，口感也挺好', 'productId': '11992630247'}
{'content': '木耳包装完整，很好吃，没异味，价格也实惠，吃完下次还会再来', 'productId': '11992630247'}
{'content': '木耳挺好的，没有什么太大的味道，还不错', 'productId': '11992630247'}
{'content': '东西不错也很便宜物超所值 打算再买一袋', 'productId': '11992630247'}
{'content': '超级棒，收到了！比超市的便宜多了，用水发了肉厚，又肥！还干净！可以放心购买', 'productId': '11992630247'}
{'content': '此用户未填写评价内容', 'productId': '11131381391'}
{'content': '此用户未填写评价内容', 'productId': '11131381391'}
{'content': '此用户未填写评价内容', 'productId': '11131381391'}
{'content': '此用户未填写评价内容', 'productId': '11131381391'}
{'content': '此用户未填写评价内容', 'productId': '11131381391'}
{'content': '好好好非常好', 'productId': '11131381391'}
{'content': '薄荷叶 初级农产品 散装 花草 500g  是心中想要的薄荷，就不知为什么会有特多毛（还是灰尘）在飞啊飞～', 'productId': '11131381391'}
{'content': '防蚊灭蚊神器', 'productId': '11131381391'}
{'content': '好好好好好好好好好好好好好好好好', 'productId': '11131381391'}
{'content': '好好??好好??好好??好好?好', 'productId': '11131381391'}
{'content': '回首，还是那么的速度', 'productId': '11131381391'}
{'content': '很好哦很不错嘻嘻', 'productId': '11131381391'}
{'content': '卖家服务很好，而且很速度', 'productId': '11131381391'}
{'content': '您没有填写内容，默认好评', 'productId': '11131381391'}
{'content': '此用户未填写评价内容', 'productId': '11131381391'}
{'content': '此用户未填写评价内容', 'productId': '11131381391'}
{'content': '此用户未填写评价内容', 'productId': '11131381391'}
{'content': '此用户未填写评价内容', 'productId': '11131381391'}
{'content': '此用户未填写评价内容', 'productId': '11131381391'}
{'content': '此用户未填写评价内容', 'productId': '11131381391'}
{'content': '质量非常好，与卖家描述的完全一致，非常满意,卖家的服务太棒了，考虑非常周到，完全超出期望值, 到货速度非常快，商品完好无损，派件员态度很好,评价全5分。', 'productId': '27189828808'}
{'content': '香菇收到了，烧了吃过了，口感很好，也很干净，非常好吃，合我口味，以后会常来回顾的，非常满意的一次购物，祝老板生意兴隆！！', 'productId': '27189828808'}
{'content': '商品很好，打开看了一下，量很足，颜色也很好', 'productId': '27189828808'}
{'content': '说实话很不错，在这里买还能买到这么棒的东东！！发货也快，昨天下单挺快就到了！太棒了！下次还来！！推荐朋友买！&hellip;&hellip;刚收到，还是立马又买一回，如果一直保证这个质量，以后定点你家了！！', 'productId': '27189828808'}
{'content': '香菇很大一包，一收到宝贝就拆开浸泡了几颗，然后煮了面条，非常鲜美，好吃～～～去年去随州银杏谷玩儿的时候吃了那边本地的香菇炖鸡，瞬间就被种草了，买了一包回来立马就吃光光了，一直念念不忘，这次在这家买到的香菇质量也还可以，而且比超市卖的便宜', 'productId': '27189828808'}
{'content': '香菇收到啦，特别满意，肉厚脚小，准备叫我家人们也买，也要发一样好的哦', 'productId': '27189828808'}
{'content': '这个香菇外包装还不错啊，自己吃或者送人都很有面，就是不知道味道和口感怎么样，这个待泡发吃过之后才能下定论。因为是帮朋友买的，所以不敢拆包装，第一感还是不错的', 'productId': '27189828808'}
{'content': '香菇太好了，泡发之后，特别香。一朵一朵的，甚是喜欢。收到好大一包，质量很好。看了一下产品详情。按里面说的，做的真的特别好吃，和描述的一样。给您点赞。', 'productId': '27189828808'}
{'content': '香菇是剪过脚的、质量好，看着干干净净、一斤2包、买了1斤有两包，够吃很久的，香菇大小匀称、和产品描述一样很好，还会再购买的。', 'productId': '27189828808'}
{'content': '非常愉快的一次购物，快递发货很快，买到自己特别喜欢而且质量又好的东西特别开心。在京东购物好多年了，京东作为最早的电子商务平台现在已经发展的无比强大和万能了，已经养成有需要的物品就第一时间来京东买，每次购物都能满足自己的需要，非常棒', 'productId': '27189828808'}
{'content': '香茹收到了，看外观还挺好的，个大整洁，质量很好，还沒吃不知道口感怎样，等吃后再追评，现在说店家还是挺好的，发货快很敬业，再说这快递小哥也挺辛苦的，晚上都快10点了还送货，什么活都不易为店家和快递先点个赞?', 'productId': '27189828808'}
{'content': '这个香菇买了很多次了，自己爱吃，还给帮左邻右舍买过，确实很不错。香菇包装严实，味道很好吃，肉肉的香香的，营养丰富。吃完了还会再来，老客户了。喜欢的朋友可以放心购买，他家的香菇真心不错', 'productId': '27189828808'}
{'content': '香菇很大个，味道很香，加水发泡起来更大朵，煮了好几次了，每次只要几朵香菇就够了，吃起来很，很有嚼劲，味道真的很棒，质量很好，满意', 'productId': '27189828808'}
{'content': '真的不错，@一包，质量很好。很实惠，外观看着不错，大小相对均匀，也没有其他杂质,同等相比之下要比超市的好太多了，价格也实惠，吃了再追评吧！先5分好评', 'productId': '27189828808'}
{'content': '此用户未填写评价内容', 'productId': '27189828808'}
{'content': '东西挺好！', 'productId': '12019308943'}
{'content': '刚收还未偿试，看样子还可以。', 'productId': '12019308943'}
{'content': '挺好&hellip;&hellip;', 'productId': '12019308943'}
{'content': '很好，很满意', 'productId': '12019308943'}
{'content': '不错', 'productId': '12019308943'}
{'content': '挺好的，包装不错，就是没有商标，不知道真假。味道还不错吧。。就是快递竟然还要自己去取，好麻烦哦。下次能直接送我家么，么么哒。', 'productId': '12019308943'}
{'content': '好大一包，够实惠！', 'productId': '12019308943'}
{'content': '不错不错，客服活好不粘人，产品不错。', 'productId': '12019308943'}
{'content': '商品上午收到，很满意！', 'productId': '12019308943'}
{'content': 'bull咯摸摸摸啦很好', 'productId': '12019308943'}
{'content': '777777777777777', 'productId': '12019308943'}
{'content': '太失败了，一股很难闻的味道，第一个给差评', 'productId': '12019308943'}
{'content': '好', 'productId': '12019308943'}
{'content': '可以喲。', 'productId': '12019308943'}
{'content': '满满的一袋，能吃好长时间，泡出来的兰香子也很饱满，还赠了小夹子，很方便', 'productId': '12019308943'}
{'content': '老婆喜欢的哪一种。', 'productId': '12019308943'}
{'content': '帮别人买的，听说很好喝', 'productId': '12019308943'}
{'content': '非常满意的一次购物体验，全五分', 'productId': '12019308943'}
{'content': '产品好，商家信誉好，下次会再来！', 'productId': '12019308943'}
{'content': '好好好好好', 'productId': '12019308943'}
{'content': '此用户未填写评价内容', 'productId': '14034777307'}
{'content': '此用户未填写评价内容', 'productId': '14034777307'}
{'content': '此用户未填写评价内容', 'productId': '14034777307'}
{'content': '很好很好很好', 'productId': '14034777307'}
{'content': '不错。。。。。。。。。。。。。。。。。。。。。。。。', 'productId': '14034777307'}
{'content': '物美价廉', 'productId': '14034777307'}
{'content': '好', 'productId': '14034777307'}
{'content': '东西不错，可以考虑入手哟。', 'productId': '14034777307'}
{'content': '京东平台商城购物放心！鲜烹烹官方旗舰店，发货速度快，品种齐全，赞一个！', 'productId': '14034777307'}
{'content': '此用户未填写评价内容', 'productId': '14034777307'}
{'content': '嘎嘎嘎嘎嘎刚回来吗哦！哥GVvv', 'productId': '14034777307'}
{'content': '此用户未填写评价内容', 'productId': '14034777307'}
{'content': '此用户未填写评价内容', 'productId': '14034777307'}
{'content': '此用户未填写评价内容', 'productId': '14034777307'}
{'content': '很不腻！很脆！', 'productId': '14034777307'}
{'content': '不错，很干净，夏天煲汤最爱', 'productId': '14034777307'}
{'content': '哈哈哈哈哈哈哈好', 'productId': '14034777307'}
{'content': '好大一包，看着挺好，和图片一样', 'productId': '14034777307'}
{'content': '赞赞赞赞赞赞赞赞赞赞！', 'productId': '14034777307'}
{'content': '东西不错，可以考虑入手哟。', 'productId': '14034777307'}
{'content': '货还行就是发货有点慢', 'productId': '14034777307'}
{'content': '头发没了就更好了', 'productId': '14034777307'}
{'content': '看起来不错！', 'productId': '14034777307'}
{'content': '商品干净干爽', 'productId': '14034777307'}
{'content': '不错挺好吃', 'productId': '14034777307'}
{'content': '货真价实。不就评论吗', 'productId': '12019308943'}
{'content': '货收到，物流很快，外包装也很好，货的品质也不错，就是货的包装不行，洒的满箱都是，如果没有外包装，最少要损失不少。', 'productId': '12019308943'}
{'content': '一般般般的，不太好的', 'productId': '12019308943'}
{'content': '撒了一纸箱，像歪货一样。', 'productId': '12019308943'}
{'content': '不错，就是有点慢', 'productId': '12019308943'}
